Date,1. open,2. high,3. low,4. close,5. volume
2024-09-16,1.08,1.22,1.08,1.15,5359.0
2024-09-13,1.2,1.21,1.16,1.17,3504.0
2024-09-12,1.22,1.23,1.165,1.17,7541.0
2024-09-11,1.13,1.29,1.06,1.19,28040.0
2024-09-10,1.29,1.34,1.22,1.25,2379.0
2024-09-09,1.21,1.33,1.21,1.33,759.0
2024-09-06,1.17,1.27,1.17,1.19,4226.0
2024-09-05,1.56,1.6401,1.17,1.17,23917.0
2024-09-04,1.56,1.79,1.55,1.65,9571.0
2024-09-03,1.62,1.63,1.62,1.62,1265.0
2024-08-30,1.66,1.66,1.56,1.56,417.0
2024-08-29,1.62,1.68,1.62,1.68,454.0
2024-08-28,1.65,1.68,1.62,1.62,1906.0
2024-08-27,1.6101,1.6101,1.6101,1.6101,608.0
2024-08-26,1.69,1.77,1.61,1.61,4816.0
2024-08-23,1.71,1.71,1.69,1.69,1128.0
2024-08-22,1.61,1.87,1.61,1.79,22027.0
2024-08-21,1.75,1.76,1.73,1.73,4409.0
2024-08-20,1.83,1.9,1.54,1.73,17606.0
2024-08-19,1.7,1.82,1.4531,1.73,21112.0
2024-08-16,1.54,1.56,1.5,1.51,2916.0
2024-08-15,1.39,1.51,1.36,1.39,29487.0
2024-08-14,1.3,1.55,1.3,1.35,41918.0
2024-08-13,1.23,1.59,1.22,1.36,70911.0
2024-08-12,1.1,1.77,1.1,1.4,33997.0
2024-08-09,1.27,1.36,1.07,1.18,30751.0
2024-08-08,1.21,1.25,1.12,1.12,70836.0
2024-08-07,1.12,1.56,1.06,1.12,40444.0
2024-08-06,1.1,1.15,1.03,1.09,7018.0
2024-08-05,1.06,1.155,1.06,1.09,4496.0
2024-08-02,1.11,1.19,1.09,1.09,6673.0
2024-08-01,1.19,1.25,1.09,1.1,11868.0
2024-07-31,1.2199,1.27,1.12,1.12,15004.0
2024-07-30,1.22,1.22,1.17,1.1701,24850.0
2024-07-29,1.21,1.24,1.15,1.21,61029.0
2024-07-26,1.2,1.2,1.18,1.18,11914.0
2024-07-25,1.23,1.26,1.15,1.21,14641.0
2024-07-24,1.2,1.21,1.15,1.2,38791.0
2024-07-23,1.25,1.28,1.16,1.16,81002.0
2024-07-22,1.1,1.27,1.0915,1.2,8636.0
2024-07-19,1.45,1.45,1.09,1.1,19003.0
2024-07-18,1.36,1.43,1.11,1.14,8060.0
2024-07-17,1.15,1.265,1.15,1.265,636.0
2024-07-16,1.19,1.32,1.19,1.2,2239.0
2024-07-15,1.21,1.358,1.18,1.19,11465.0
2024-07-12,1.19,1.22,1.12,1.132,3072.0
2024-07-11,1.2,1.26,1.19,1.19,2991.0
2024-07-10,1.1,1.17,1.1,1.17,1575.0
2024-07-09,1.13,1.13,1.13,1.13,1431.0
2024-07-08,1.0699,1.14,1.0699,1.13,4277.0
2024-07-05,1.09,1.12,1.05,1.08,6681.0
2024-07-03,1.19,1.19,1.05,1.09,7606.0
2024-07-02,1.05,1.13,1.03,1.13,20427.0
2024-07-01,0.935,1.05,0.935,1.05,2571.0
2024-06-28,0.9403,0.9403,0.9251,0.9301,3426.0
2024-06-27,0.91,1.05,0.91,0.925,5485.0
2024-06-26,0.97,0.9863,0.95,0.96,3708.0
2024-06-25,0.986,0.986,0.986,0.986,379.0
2024-06-24,1.11,1.1199,0.9832,0.986,1742.0
2024-06-21,0.99,1.07,0.99,1.07,5395.0
2024-06-20,1.07,1.07,0.998,1.01,37570.0
2024-06-18,1.075,1.075,1.02,1.02,48918.0
2024-06-17,1.04,1.15,1.04,1.07,4453.0
2024-06-14,1.095,1.095,1.02,1.02,1009.0
2024-06-13,1.07,1.07,1.06,1.06,1111.0
2024-06-12,1.18,1.18,1.12,1.12,1799.0
2024-06-11,1.2453,1.25,1.05,1.22,3290.0
2024-06-10,1.14,1.23,1.1,1.1,2116.0
2024-06-07,1.05,1.27,1.05,1.26,11435.0
2024-06-06,1.13,1.28,1.13,1.28,1275.0
2024-06-05,1.22,1.36,1.18,1.19,4946.0
2024-06-04,0.97,1.35,0.97,1.13,6504.0
2024-06-03,1.16,1.26,1.05,1.08,22223.0
2024-05-31,1.1117,1.1999,0.8582,1.12,8978.0
2024-05-30,1.28,1.33,0.67,1.1,49217.0
2024-05-29,1.36,1.37,1.23,1.24,32713.0
2024-05-28,1.6,1.64,1.38,1.38,37759.0
2024-05-24,1.49,1.55,1.35,1.5,43657.0
