Date,1. open,2. high,3. low,4. close,5. volume
2024-07-19,4.15,4.2,3.94,3.97,1494169.0
2024-07-18,4.4,4.505,4.005,4.11,2252438.0
2024-07-17,4.26,4.5,4.18,4.38,2144074.0
2024-07-16,4.055,4.55,4.035,4.35,2539160.0
2024-07-15,4.2,4.2,3.85,3.95,1553977.0
2024-07-12,4.1,4.34,3.91,4.03,2696164.0
2024-07-11,3.69,4.04,3.57,4.03,2438590.0
2024-07-10,3.75,3.81,3.51,3.61,1439943.0
2024-07-09,3.33,3.68,3.2622,3.64,2169731.0
2024-07-08,3.35,3.7,3.23,3.3,2528715.0
2024-07-05,3.27,3.38,3.085,3.17,1109940.0
2024-07-03,3.39,3.5499,3.13,3.18,1334721.0
2024-07-02,2.97,3.03,2.915,2.97,841695.0
2024-07-01,3.08,3.125,2.93,3.01,1138258.0
2024-06-28,3.04,3.17,2.96,3.08,12564168.0
2024-06-27,3.09,3.2,2.995,3.05,1511602.0
2024-06-26,2.92,3.11,2.9,3.07,1313933.0
2024-06-25,3.05,3.15,2.93,2.94,1675408.0
2024-06-24,3.03,3.11,2.97,3.04,2158109.0
2024-06-21,2.98,3.02,2.86,3.02,4598018.0
2024-06-20,3.5,3.5,2.795,2.92,3968840.0
2024-06-18,3.42,3.59,3.35,3.48,1491290.0
2024-06-17,3.99,4.015,3.19,3.41,3283971.0
2024-06-14,4.35,4.37,3.92,3.98,1763519.0
2024-06-13,4.98,5.2,4.34,4.37,2706780.0
2024-06-12,4.68,4.98,4.6299,4.96,1464371.0
2024-06-11,4.5,4.521,4.37,4.51,831494.0
2024-06-10,4.39,4.6,4.3002,4.52,1096996.0
2024-06-07,4.28,4.38,4.21,4.38,593644.0
2024-06-06,4.62,4.65,4.24,4.37,898615.0
2024-06-05,4.38,4.63,4.3,4.62,898920.0
2024-06-04,4.22,4.4,4.205,4.35,1302063.0
2024-06-03,4.27,4.48,4.16,4.25,1174354.0
2024-05-31,4.21,4.39,4.12,4.21,1075101.0
2024-05-30,4.23,4.445,4.15,4.25,1200018.0
2024-05-29,4.18,4.22,4.01,4.18,1860441.0
2024-05-28,4.29,4.43,4.195,4.27,1757859.0
2024-05-24,4.43,4.435,4.16,4.21,875885.0
2024-05-23,4.65,4.7,4.23,4.35,1227589.0
2024-05-22,4.85,5.04,4.58,4.61,1185071.0
2024-05-21,4.7,4.905,4.64,4.79,1265606.0
2024-05-20,4.57,4.6701,4.43,4.61,817087.0
2024-05-17,4.75,4.75,4.58,4.615,551334.0
2024-05-16,4.85,4.865,4.64,4.74,692298.0
2024-05-15,4.96,5.09,4.7001,4.825,597579.0
2024-05-14,4.6,5.35,4.4903,4.83,698995.0
2024-05-13,4.93,5.25,4.91,5.06,876825.0
2024-05-10,5.14,5.19,4.81,4.91,709065.0
2024-05-09,4.98,5.16,4.94,5.14,496508.0
2024-05-08,4.91,5.1,4.81,4.94,349877.0
2024-05-07,5.24,5.24,4.95,5.0,805566.0
2024-05-06,5.17,5.265,5.08,5.21,476905.0
2024-05-03,5.23,5.44,5.055,5.08,536637.0
2024-05-02,5.23,5.31,4.9,4.98,660927.0
2024-05-01,4.86,5.37,4.805,5.19,1040327.0
2024-04-30,4.71,4.82,4.66,4.74,642744.0
2024-04-29,4.67,4.88,4.63,4.78,679902.0
2024-04-26,4.5,4.68,4.4691,4.58,640076.0
2024-04-25,4.51,4.54,4.27,4.455,807087.0
2024-04-24,4.71,4.89,4.48,4.53,854638.0
2024-04-23,4.45,5.06,4.44,4.71,1238718.0
2024-04-22,4.77,4.88,4.48,4.51,1622829.0
2024-04-19,4.95,5.04,4.7,4.77,1258457.0
2024-04-18,5.26,5.38,4.95,4.97,1102324.0
2024-04-17,5.4,5.57,5.25,5.29,1155447.0
2024-04-16,5.32,5.5,5.24,5.38,1347613.0
2024-04-15,5.82,5.87,5.34,5.43,1417333.0
2024-04-12,6.01,6.02,5.65,5.83,1271709.0
2024-04-11,6.12,6.27,5.86,6.085,1152983.0
2024-04-10,6.29,6.38,5.86,6.08,2271616.0
2024-04-09,5.61,6.72,5.61,6.585,3298359.0
2024-04-08,5.72,5.76,5.485,5.64,1018112.0
2024-04-05,5.53,5.74,5.44,5.74,952033.0
2024-04-04,5.38,5.63,5.263,5.59,995684.0
2024-04-03,5.1,5.36,4.91,5.31,959635.0
2024-04-02,5.37,5.405,5.1,5.14,1841300.0
2024-04-01,5.73,5.73,5.4386,5.61,945085.0
2024-03-28,5.54,5.76,5.51,5.68,1217894.0
2024-03-27,5.27,5.655,5.145,5.54,1449813.0
2024-03-26,5.11,5.56,5.11,5.21,2082186.0
2024-03-25,4.95,5.07,4.895,5.06,1226016.0
2024-03-22,5.28,5.28,4.87,4.95,1106703.0
2024-03-21,5.24,5.57,5.16,5.28,1561989.0
2024-03-20,4.81,5.2,4.72,5.09,848044.0
2024-03-19,4.64,4.91,4.39,4.81,1133518.0
2024-03-18,4.94,4.94,4.58,4.66,991487.0
2024-03-15,4.78,5.005,4.76,4.9,1140859.0
2024-03-14,5.07,5.1968,4.65,4.79,1099655.0
2024-03-13,4.9,5.12,4.84,4.88,732785.0
2024-03-12,4.73,5.03,4.64,4.94,1270360.0
2024-03-11,4.96,5.21,4.63,4.7,1377828.0
2024-03-08,5.21,5.75,4.94,5.02,1925664.0
2024-03-07,5.38,5.51,5.03,5.13,1459852.0
2024-03-06,5.7,5.85,5.3,5.36,1445390.0
2024-03-05,5.69,5.73,5.15,5.26,1822052.0
2024-03-04,5.74,6.4,5.332,5.74,2939847.0
2024-03-01,5.15,5.58,5.0,5.46,3199507.0
2024-02-29,4.83,5.17,4.62,5.16,3037150.0
2024-02-28,4.5,4.96,4.4,4.69,7782788.0
2024-02-27,5.0,5.07,4.84,4.92,1048698.0
2024-02-26,4.65,4.97,4.65,4.9,631090.0
2024-02-23,4.73,4.85,4.51,4.69,865615.0
2024-02-22,5.03,5.27,4.65,4.68,1202934.0
2024-02-21,4.7,5.0,4.67,4.915,739990.0
2024-02-20,5.3,5.3,4.64,4.81,2080680.0
2024-02-16,5.2,5.405,4.9101,5.33,1995352.0
2024-02-15,4.9,5.265,4.72,5.15,1879958.0
2024-02-14,4.5,4.85,4.4099,4.7,1449559.0
2024-02-13,4.19,4.375,4.0,4.36,1447163.0
2024-02-12,4.47,4.65,4.31,4.54,1280332.0
2024-02-09,4.15,4.56,3.96,4.3,2913952.0
2024-02-08,3.97,4.14,3.81,4.11,789251.0
2024-02-07,4.35,4.35,3.9006,3.97,975028.0
2024-02-06,4.08,4.39,4.0484,4.34,1093937.0
2024-02-05,4.31,4.31,3.97,3.99,1077904.0
2024-02-02,4.55,4.55,4.0685,4.43,2265859.0
2024-02-01,4.02,4.52,4.02,4.4,1654142.0
2024-01-31,3.93,4.265,3.9,3.96,1405792.0
2024-01-30,3.98,4.205,3.83,3.855,2776107.0
2024-01-29,3.72,4.01,3.58,3.98,1387454.0
2024-01-26,3.65,3.84,3.53,3.71,1051793.0
2024-01-25,3.56,3.66,3.39,3.65,1098899.0
2024-01-24,3.73,3.73,3.49,3.52,691929.0
2024-01-23,3.76,3.8,3.56,3.65,913110.0
2024-01-22,3.43,3.7,3.4,3.615,773425.0
2024-01-19,3.59,3.59,3.09,3.41,1629242.0
2024-01-18,3.66,3.71,3.52,3.62,957028.0
2024-01-17,3.95,4.02,3.555,3.64,1150276.0
2024-01-16,3.94,4.06,3.765,4.03,1821828.0
2024-01-12,4.13,4.38,3.94,3.99,1064944.0
2024-01-11,4.6,4.62,4.02,4.13,1769667.0
2024-01-10,4.18,4.545,4.14,4.4,1657806.0
2024-01-09,4.18,4.22,3.95,4.11,1422518.0
2024-01-08,3.62,4.18,3.52,4.18,1501526.0
2024-01-05,3.89,3.89,3.45,3.62,1276219.0
2024-01-04,3.55,3.9899,3.48,3.72,1455885.0
2024-01-03,3.56,3.8,3.46,3.57,1344302.0
2024-01-02,4.11,4.3068,3.6013,3.69,2049842.0
2023-12-29,4.78,4.862,4.13,4.2,1883463.0
2023-12-28,4.9,5.47,4.55,4.6,3017810.0
2023-12-27,4.17,5.2256,4.05,4.79,3300389.0
2023-12-26,3.44,4.5,3.44,4.0,3527161.0
2023-12-22,3.29,3.53,3.25,3.32,802755.0
2023-12-21,3.0,3.4798,2.84,3.25,1041634.0
2023-12-20,3.11,3.6185,3.01,3.06,2023193.0
2023-12-19,3.01,3.16,2.78,3.14,1203491.0
2023-12-18,2.73,3.06,2.62,3.01,1185652.0
2023-12-15,2.76,2.92,2.61,2.73,1584233.0
2023-12-14,2.45,2.83,2.45,2.76,1345035.0
2023-12-13,2.34,2.44,2.2887,2.44,557596.0
