date,regime_signal_fftfeat,close,regime_signal_fused,regime_signal_combined
2023-05-23,1,414.09,1,2
2023-05-24,1,411.09,1,2
2023-05-25,1,414.65,1,2
2023-05-26,1,420.02,1,2
2023-05-30,1,420.18,1,2
2023-05-31,1,417.85,1,2
2023-06-01,1,421.82,1,2
2023-06-02,1,427.92,1,2
2023-06-05,1,427.1,1,2
2023-06-06,1,428.03,1,2
2023-06-07,1,426.55,1,2
2023-06-08,1,429.13,1,2
2023-06-09,1,429.9,1,2
2023-06-12,1,433.8,1,2
2023-06-13,1,436.66,1,2
2023-06-14,1,437.18,1,2
2023-06-15,1,442.6,1,2
2023-06-16,1,439.46,1,2
2023-06-20,1,437.18,1,2
2023-06-21,1,434.94,1,2
2023-06-22,1,436.51,1,2
2023-06-23,1,433.21,1,2
2023-06-26,1,431.44,1,2
2023-06-27,1,436.17,1,2
2023-06-28,1,436.39,1,2
2023-06-29,1,438.11,1,2
2023-06-30,1,443.28,1,2
2023-07-03,1,443.79,1,2
2023-07-05,1,443.13,1,2
2023-07-06,1,439.66,1,2
2023-07-07,1,438.55,1,2
2023-07-10,1,439.66,1,2
2023-07-11,1,442.46,1,2
2023-07-12,1,446.02,1,2
2023-07-13,1,449.56,1,2
2023-07-14,1,449.28,1,2
2023-07-17,1,450.84,1,2
2023-07-18,1,454.19,1,2
2023-07-19,1,455.2,1,2
2023-07-20,1,452.18,1,2
2023-07-21,1,452.18,1,2
2023-07-24,1,454.2,1,2
2023-07-25,1,455.44,1,2
2023-07-26,1,455.51,1,2
2023-07-27,1,452.49,1,2
2023-07-28,1,456.92,1,2
2023-07-31,1,457.79,1,2
2023-08-01,1,456.48,1,2
2023-08-02,1,450.13,1,2
2023-08-03,1,448.84,1,2
2023-08-04,1,446.81,1,2
2023-08-07,1,450.71,1,2
2023-08-08,1,448.75,1,2
2023-08-09,1,445.75,1,2
2023-08-10,1,445.91,1,2
2023-08-11,1,445.65,1,2
2023-08-14,1,448.11,1,2
2023-08-15,1,442.89,1,2
2023-08-16,1,439.64,1,2
2023-08-17,1,436.29,1,2
2023-08-18,1,436.5,1,2
2023-08-21,1,439.34,1,2
2023-08-22,1,438.15,1,2
2023-08-23,1,443.03,1,2
2023-08-24,1,436.89,1,2
2023-08-25,1,439.97,1,2
2023-08-28,1,442.76,1,2
2023-08-29,1,449.16,1,2
2023-08-30,1,451.01,1,2
2023-08-31,1,450.35,1,2
2023-09-01,1,451.19,1,2
2023-09-05,1,449.24,1,2
2023-09-06,1,446.22,1,2
2023-09-07,1,444.85,1,2
2023-09-08,1,445.52,1,2
2023-09-11,1,448.45,1,2
2023-09-12,1,445.99,0,1
2023-09-13,1,446.51,0,1
2023-09-14,1,450.36,0,1
2023-09-15,0,443.37,0,0
2023-09-18,0,443.63,0,0
2023-09-19,0,442.71,0,0
2023-09-20,0,438.64,0,0
2023-09-21,0,431.39,0,0
2023-09-22,0,430.42,0,0
2023-09-25,0,432.23,0,0
2023-09-26,0,425.88,0,0
2023-09-27,1,426.05,1,2
2023-09-28,1,428.52,1,2
2023-09-29,1,427.48,1,2
2023-10-02,1,427.31,1,2
2023-10-03,1,421.59,1,2
2023-10-04,1,424.66,1,2
2023-10-05,1,424.5,1,2
2023-10-06,1,429.54,1,2
2023-10-09,1,432.29,1,2
2023-10-10,1,434.54,1,2
2023-10-11,1,436.32,1,2
2023-10-12,1,433.66,1,2
2023-10-13,1,431.5,1,2
2023-10-16,0,436.04,0,0
2023-10-17,0,436.02,0,0
2023-10-18,0,430.21,0,0
2023-10-19,-1,426.43,0,-1
2023-10-20,-1,421.19,0,-1
2023-10-23,-1,420.46,0,-1
2023-10-24,-1,423.63,0,-1
2023-10-25,-1,417.55,0,-1
2023-10-26,-1,412.55,0,-1
2023-10-27,-1,410.68,0,-1
2023-10-30,-1,415.59,0,-1
2023-10-31,-1,418.2,0,-1
2023-11-01,-1,422.66,0,-1
2023-11-02,-1,430.76,0,-1
2023-11-03,0,434.69,0,0
2023-11-06,0,435.69,0,0
2023-11-07,0,436.93,0,0
2023-11-08,0,437.25,0,0
2023-11-09,0,433.84,0,0
2023-11-10,0,440.61,0,0
2023-11-13,0,440.19,0,0
2023-11-14,0,448.73,0,0
2023-11-15,1,449.68,1,2
2023-11-16,1,450.23,1,2
2023-11-17,1,450.79,1,2
2023-11-20,1,454.26,1,2
2023-11-21,1,453.27,1,2
2023-11-22,1,455.02,1,2
2023-11-24,1,455.3,1,2
2023-11-27,1,454.48,1,2
2023-11-28,1,454.93,1,2
2023-11-29,1,454.61,1,2
2023-11-30,1,456.4,1,2
2023-12-01,1,459.1,1,2
2023-12-04,1,456.69,1,2
2023-12-05,1,456.6,1,2
2023-12-06,1,454.76,1,2
2023-12-07,1,458.23,1,2
2023-12-08,1,460.2,1,2
2023-12-11,1,461.99,1,2
2023-12-12,1,464.1,1,2
2023-12-13,1,470.5,1,2
2023-12-14,1,472.01,1,2
2023-12-15,1,469.33,1,2
2023-12-18,1,471.97,1,2
2023-12-19,1,474.84,1,2
2023-12-20,1,468.26,1,2
2023-12-21,1,472.7,1,2
2023-12-22,1,473.65,1,2
2023-12-26,1,475.65,1,2
2023-12-27,1,476.51,1,2
2023-12-28,1,476.69,1,2
2023-12-29,1,475.31,1,2
2024-01-02,1,472.65,1,2
2024-01-03,1,468.79,1,2
2024-01-04,1,467.28,1,2
2024-01-05,1,467.92,1,2
2024-01-08,1,474.6,1,2
2024-01-09,1,473.88,1,2
2024-01-10,1,476.56,1,2
2024-01-11,1,476.35,1,2
2024-01-12,1,476.68,1,2
2024-01-16,1,474.93,1,2
2024-01-17,1,472.29,1,2
2024-01-18,1,476.49,1,2
2024-01-19,1,482.43,1,2
2024-01-22,1,483.45,1,2
2024-01-23,1,484.86,1,2
2024-01-24,1,485.39,1,2
2024-01-25,1,488.03,1,2
2024-01-26,1,487.41,1,2
2024-01-29,1,491.27,1,2
2024-01-30,1,490.89,1,2
2024-01-31,0,482.88,1,0
2024-02-01,1,489.2,1,2
2024-02-02,1,494.35,1,2
2024-02-05,1,492.55,1,2
2024-02-06,1,493.98,1,2
2024-02-07,1,498.1,1,2
2024-02-08,1,498.32,1,2
2024-02-09,1,501.2,1,2
2024-02-12,1,500.98,1,2
2024-02-13,1,494.08,1,2
2024-02-14,1,498.57,1,2
2024-02-15,1,502.01,1,2
2024-02-16,1,499.51,1,2
2024-02-20,1,496.76,1,2
2024-02-21,1,497.21,1,2
2024-02-22,1,507.5,1,2
2024-02-23,1,507.85,1,2
2024-02-26,1,505.99,1,2
2024-02-27,1,506.93,1,2
2024-02-28,1,506.26,1,2
2024-02-29,1,508.08,1,2
2024-03-01,1,512.85,1,2
2024-03-04,1,512.3,1,2
2024-03-05,1,507.18,1,2
2024-03-06,1,509.75,1,2
2024-03-07,1,514.81,1,2
2024-03-08,1,511.72,1,2
2024-03-11,1,511.28,1,2
2024-03-12,1,516.78,1,2
2024-03-13,1,515.97,1,2
2024-03-14,1,514.95,1,2
2024-03-15,1,509.83,1,2
2024-03-18,1,512.86,1,2
2024-03-19,1,515.71,1,2
2024-03-20,1,520.48,1,2
2024-03-21,1,522.2,1,2
2024-03-22,1,521.21,1,2
2024-03-25,1,519.77,1,2
2024-03-26,1,518.81,1,2
2024-03-27,1,523.17,1,2
2024-03-28,1,523.07,1,2
2024-04-01,1,522.16,1,2
2024-04-02,1,518.84,1,2
2024-04-03,1,519.41,1,2
2024-04-04,1,513.07,1,2
2024-04-05,1,518.43,0,1
2024-04-08,1,518.72,0,1
2024-04-09,1,519.32,0,1
2024-04-10,1,514.12,0,1
2024-04-11,0,518.0,0,0
2024-04-12,0,510.85,0,0
2024-04-15,0,504.45,0,0
2024-04-16,1,503.53,0,1
2024-04-17,1,500.55,0,1
2024-04-18,1,499.52,1,2
2024-04-19,1,495.16,1,2
2024-04-22,1,499.72,1,2
2024-04-23,1,505.65,1,2
2024-04-24,1,505.41,1,2
2024-04-25,1,503.49,1,2
2024-04-26,1,508.26,1,2
2024-04-29,1,510.06,1,2
2024-04-30,1,501.98,1,2
2024-05-01,1,500.35,1,2
2024-05-02,1,505.03,1,2
2024-05-03,1,511.29,1,2
2024-05-06,1,516.57,1,2
2024-05-07,1,517.14,1,2
2024-05-08,1,517.19,1,2
2024-05-09,1,520.17,1,2
2024-05-10,1,520.84,1,2
2024-05-13,1,520.91,1,2
2024-05-14,1,523.3,1,2
2024-05-15,1,529.78,1,2
2024-05-16,1,528.69,1,2
2024-05-17,1,529.45,1,2
2024-05-20,1,530.06,1,2
2024-05-21,1,531.36,1,2
2024-05-22,1,529.83,1,2
2024-05-23,1,525.96,1,2
2024-05-24,1,529.44,1,2
2024-05-28,1,529.81,1,2
2024-05-29,1,526.1,1,2
2024-05-30,1,522.61,1,2
2024-05-31,1,527.37,1,2
2024-06-03,1,527.8,1,2
2024-06-04,1,528.39,1,2
2024-06-05,1,534.67,1,2
2024-06-06,1,534.66,1,2
2024-06-07,1,534.01,1,2
2024-06-10,1,535.66,1,2
2024-06-11,1,536.95,1,2
2024-06-12,1,541.36,1,2
2024-06-13,1,542.45,1,2
2024-06-14,1,542.78,1,2
2024-06-17,1,547.1,1,2
2024-06-18,1,548.49,1,2
2024-06-20,1,547.0,1,2
2024-06-21,1,544.51,1,2
2024-06-24,1,542.74,1,2
2024-06-25,1,544.83,1,2
2024-06-26,1,545.51,1,2
2024-06-27,1,546.37,1,2
2024-06-28,1,544.22,1,2
2024-07-01,1,545.34,1,2
2024-07-02,1,549.01,1,2
2024-07-03,1,551.46,1,2
2024-07-05,1,554.64,1,2
2024-07-08,1,555.28,1,2
2024-07-09,1,555.82,1,2
2024-07-10,1,561.32,1,2
2024-07-11,1,556.48,1,2
2024-07-12,1,559.99,1,2
2024-07-15,1,561.53,1,2
2024-07-16,0,564.86,0,0
2024-07-17,0,556.94,0,0
2024-07-18,0,552.66,0,0
2024-07-19,0,548.99,0,0
2024-07-22,0,554.65,0,0
2024-07-23,-1,553.78,0,-1
2024-07-24,-1,541.23,-1,-2
2024-07-25,-1,538.41,-1,-2
2024-07-26,-1,544.44,-1,-2
2024-07-29,-1,544.76,-1,-2
2024-07-30,-1,542.0,-1,-2
2024-07-31,-1,550.81,-1,-2
2024-08-01,-1,543.01,-1,-2
2024-08-02,-1,532.9,-1,-2
2024-08-05,-1,517.38,0,-1
2024-08-06,-1,522.15,0,-1
2024-08-07,-1,518.66,0,-1
2024-08-08,-1,530.65,0,-1
2024-08-09,-1,532.99,0,-1
2024-08-12,-1,533.27,0,-1
2024-08-13,-1,542.04,0,-1
2024-08-14,-1,543.75,0,-1
2024-08-15,0,553.07,0,0
2024-08-16,0,554.31,0,0
2024-08-19,0,559.61,0,0
2024-08-20,0,558.7,0,0
2024-08-21,1,560.62,0,1
2024-08-22,1,556.22,1,2
2024-08-23,1,562.13,1,2
2024-08-26,1,560.79,1,2
2024-08-27,1,561.56,0,1
2024-08-28,0,558.3,0,0
2024-08-29,0,558.35,0,0
2024-08-30,0,563.68,0,0
2024-09-03,-1,552.08,0,-1
2024-09-04,-1,550.95,0,-1
2024-09-05,-1,549.61,0,-1
2024-09-06,-1,540.36,0,-1
2024-09-09,0,546.41,0,0
2024-09-10,0,548.79,0,0
2024-09-11,0,554.42,0,0
2024-09-12,1,559.09,1,2
2024-09-13,1,562.01,0,1
2024-09-16,1,562.84,0,1
2024-09-17,1,563.07,0,1
2024-09-18,1,561.4,0,1
2024-09-19,1,570.98,1,2
2024-09-20,1,568.25,1,2
2024-09-23,1,569.67,1,2
2024-09-24,1,571.3,1,2
2024-09-25,1,570.04,1,2
2024-09-26,1,572.3,1,2
2024-09-27,1,571.47,1,2
2024-09-30,1,573.76,1,2
2024-10-01,1,568.62,1,2
2024-10-02,1,568.86,1,2
2024-10-03,1,567.82,1,2
2024-10-04,1,572.98,1,2
2024-10-07,1,567.8,1,2
2024-10-08,1,573.17,1,2
2024-10-09,1,577.14,1,2
2024-10-10,1,576.13,1,2
2024-10-11,1,579.58,1,2
2024-10-14,1,584.32,1,2
2024-10-15,1,579.78,1,2
2024-10-16,1,582.3,1,2
2024-10-17,1,582.35,1,2
2024-10-18,1,584.59,1,2
2024-10-21,1,583.63,1,2
2024-10-22,1,583.32,1,2
2024-10-23,1,577.99,1,2
2024-10-24,1,579.24,0,1
2024-10-25,1,579.04,0,1
2024-10-28,1,580.83,0,1
2024-10-29,1,581.77,0,1
2024-10-30,0,580.01,0,0
2024-10-31,-1,568.64,0,-1
2024-11-01,-1,571.04,0,-1
2024-11-04,-1,569.81,0,-1
2024-11-05,-1,576.7,0,-1
2024-11-06,-1,591.04,0,-1
2024-11-07,0,595.61,0,0
2024-11-08,1,598.19,0,1
2024-11-11,1,598.76,0,1
2024-11-12,1,596.9,0,1
2024-11-13,1,597.19,0,1
2024-11-14,1,593.35,0,1
2024-11-15,1,585.75,0,1
2024-11-18,1,588.15,0,1
2024-11-19,1,590.3,0,1
2024-11-20,1,590.5,0,1
2024-11-21,1,593.67,0,1
2024-11-22,1,595.51,0,1
2024-11-25,1,597.53,0,1
2024-11-26,1,600.65,0,1
2024-11-27,1,598.83,0,1
2024-11-29,1,602.55,0,1
2024-12-02,1,603.63,0,1
2024-12-03,1,603.91,0,1
2024-12-04,1,607.66,0,1
2024-12-05,1,606.66,0,1
2024-12-06,1,607.81,0,1
2024-12-09,1,604.68,0,1
2024-12-10,1,602.8,0,1
2024-12-11,1,607.46,0,1
2024-12-12,1,604.33,0,1
2024-12-13,1,604.21,0,1
2024-12-16,1,606.79,0,1
2024-12-17,0,604.29,0,0
2024-12-18,-1,586.28,-1,-2
2024-12-19,1,586.1,0,1
2024-12-20,1,591.15,0,1
2024-12-23,1,594.69,0,1
2024-12-24,1,601.3,0,1
2024-12-26,1,601.34,0,1
2024-12-27,1,595.01,0,1
2024-12-30,1,588.22,0,1
2024-12-31,1,586.08,0,1
